order_id,order_time,day_of_week,num_items,order_value,prep_time,restaurant_load,rider_assignment_delay,pickup_wait,distance_km,traffic_level,weather,area_type,rider_experience,peak_hour,actual_delivery_time,promised_eta,customer_zone,restaurant_zone,batch_delivery
ORD-4057,21:49,Thursday,8,1623,21,Moderate,15,2,9.8,Heavy,Clear,Suburban,Moderate,Yes,72,72,Z3,Z7,Yes
ORD-4058,11:37,Thursday,2,295,10,High,4,1,2.0,Heavy,Rain,Urban,Experienced,No,26,30,Z6,Z3,No
ORD-4059,20:59,Thursday,2,298,14,High,17,2,2.3,Heavy,Rain,Dense Urban,Moderate,Yes,51,39,Z6,Z8,No
ORD-4060,11:18,Sunday,5,848,16,Moderate,1,8,1.4,Moderate,Clear,Suburban,Moderate,No,32,27,Z4,Z8,No
ORD-4061,20:44,Friday,2,383,14,High,2,2,3.6,Heavy,Clear,Suburban,Moderate,Yes,34,44,Z5,Z3,No
ORD-4062,21:02,Thursday,2,398,17,High,6,7,0.4,Heavy,Rain,Dense Urban,New,Yes,38,26,Z4,Z6,No
ORD-4063,13:14,Sunday,3,389,11,Moderate,8,4,6.5,Low,Hot,Suburban,Experienced,Yes,40,54,Z4,Z6,No
ORD-4064,20:01,Sunday,4,848,15,Moderate,2,3,2.6,Moderate,Clear,Suburban,Experienced,Yes,29,31,Z3,Z2,No
ORD-4065,19:51,Wednesday,2,312,14,Moderate,16,4,0.4,Severe,Clear,Dense Urban,Moderate,Yes,42,25,Z1,Z7,No
ORD-4066,11:59,Wednesday,1,135,12,High,2,5,4.0,Heavy,Cold,Dense Urban,Moderate,No,42,38,Z3,Z3,Yes
ORD-4067,20:54,Tuesday,1,226,17,High,8,2,6.0,Moderate,Rain,Suburban,Experienced,Yes,47,52,Z5,Z6,No
ORD-4068,21:05,Friday,4,1769,11,High,3,4,2.1,Moderate,Clear,Dense Urban,Moderate,Yes,29,39,Z5,Z8,No
ORD-4069,21:10,Wednesday,2,452,9,Moderate,7,2,3.5,Moderate,Clear,Urban,Experienced,Yes,30,51,Z4,Z1,No
ORD-4070,14:00,Tuesday,2,485,17,Very High,8,4,4.2,Moderate,Hot,Dense Urban,Experienced,Yes,47,45,Z7,Z2,No
ORD-4071,16:34,Sunday,4,672,14,Moderate,4,3,2.1,Low,Cold,Urban,Experienced,No,29,35,Z8,Z8,No
ORD-4072,17:30,Saturday,2,420,9,High,3,13,1.0,Low,Clear,Dense Urban,New,No,34,22,Z6,Z7,No
ORD-4073,11:37,Wednesday,6,1194,23,Moderate,5,3,6.0,Moderate,Clear,Urban,Moderate,No,51,48,Z1,Z1,No
ORD-4074,20:51,Monday,2,402,23,Very High,2,2,0.7,Heavy,Clear,Urban,Moderate,Yes,33,25,Z7,Z8,No
ORD-4075,21:02,Friday,3,623,12,Moderate,5,1,2.3,Heavy,Clear,Suburban,Experienced,Yes,31,37,Z1,Z1,Yes
ORD-4076,19:58,Sunday,2,528,16,Moderate,1,2,7.5,Moderate,Clear,Urban,Moderate,Yes,41,55,Z3,Z5,No
ORD-4077,13:35,Sunday,1,150,13,Moderate,6,3,3.6,Moderate,Clear,Dense Urban,Moderate,Yes,38,39,Z6,Z2,No
ORD-4078,17:09,Saturday,4,412,27,High,1,5,1.8,Moderate,Rain,Dense Urban,Moderate,No,45,56,Z6,Z6,No
ORD-4079,14:02,Friday,1,142,27,Very High,4,9,1.3,Moderate,Clear,Dense Urban,Moderate,Yes,50,24,Z4,Z7,No
ORD-4080,19:17,Sunday,2,945,17,Very High,4,5,1.2,Moderate,Clear,Dense Urban,Experienced,Yes,35,51,Z5,Z4,No
ORD-4081,20:33,Sunday,6,776,17,High,5,1,2.7,Low,Cold,Urban,Experienced,Yes,32,39,Z3,Z2,No
ORD-4082,19:22,Tuesday,1,295,12,Moderate,5,1,2.1,Heavy,Clear,Dense Urban,Experienced,Yes,32,31,Z6,Z1,No
ORD-4083,19:38,Sunday,4,524,18,High,11,4,1.5,Low,Clear,Dense Urban,Moderate,Yes,61,34,Z6,Z2,No
ORD-4084,18:07,Sunday,4,884,33,High,4,5,2.3,Low,Rain,Urban,Moderate,No,72,53,Z3,Z5,Yes
ORD-4085,09:57,Sunday,2,253,8,Low,1,4,3.5,Moderate,Clear,Dense Urban,Moderate,No,30,30,Z8,Z1,No
ORD-4086,22:39,Sunday,2,547,16,Very High,3,1,3.5,Moderate,Clear,Dense Urban,Moderate,No,38,36,Z3,Z4,No
ORD-4087,17:04,Friday,1,360,9,Low,8,4,2.5,Low,Clear,Urban,New,No,31,42,Z5,Z8,No
ORD-4088,13:42,Sunday,4,392,15,High,2,6,2.1,Moderate,Rain,Dense Urban,Moderate,Yes,38,40,Z6,Z3,No
ORD-4089,16:05,Thursday,2,261,16,Moderate,8,6,3.3,Moderate,Rain,Urban,Experienced,No,43,45,Z2,Z7,No
ORD-4090,13:01,Saturday,4,404,17,High,9,7,3.3,Moderate,Clear,Dense Urban,Experienced,Yes,48,42,Z7,Z8,No
ORD-4091,15:05,Monday,1,135,20,Very High,5,9,2.2,Moderate,Clear,Suburban,Experienced,No,42,28,Z8,Z4,No
ORD-4092,19:48,Friday,2,233,7,Moderate,4,2,0.4,Heavy,Clear,Dense Urban,New,Yes,21,25,Z7,Z6,No
ORD-4093,14:15,Saturday,4,570,17,Moderate,6,4,3.1,Moderate,Clear,Dense Urban,Moderate,Yes,42,37,Z7,Z3,No
ORD-4094,18:34,Sunday,6,1506,26,Very High,2,5,8.0,Moderate,Rain,Suburban,Experienced,No,58,58,Z7,Z7,No
ORD-4095,16:15,Sunday,3,408,8,Low,3,2,0.9,Moderate,Clear,Dense Urban,Moderate,No,22,23,Z5,Z3,No
ORD-4096,20:47,Wednesday,3,456,17,Low,8,3,0.6,Heavy,Hot,Urban,Moderate,Yes,34,28,Z7,Z4,No
ORD-4097,12:40,Saturday,4,670,22,Very High,5,11,3.1,Severe,Clear,Dense Urban,Experienced,Yes,56,41,Z4,Z3,No
ORD-4098,12:36,Tuesday,3,569,25,High,6,6,2.3,Moderate,Clear,Dense Urban,Moderate,Yes,49,52,Z2,Z4,No
ORD-4099,09:16,Friday,6,1346,17,Low,4,6,1.1,Low,Clear,Urban,New,No,33,28,Z6,Z7,No
ORD-4100,12:54,Friday,4,391,28,High,4,3,2.6,Low,Clear,Suburban,Experienced,Yes,69,36,Z4,Z6,Yes
ORD-4101,11:48,Wednesday,4,1180,14,Low,1,2,4.6,Low,Clear,Urban,New,No,30,36,Z7,Z8,No
ORD-4102,11:51,Thursday,5,656,13,Low,3,2,3.7,Low,Clear,Dense Urban,Moderate,No,34,41,Z1,Z2,No
ORD-4103,15:53,Saturday,2,509,10,Low,4,2,0.9,Moderate,Clear,Suburban,Experienced,No,22,28,Z2,Z3,No
ORD-4104,21:52,Wednesday,3,769,13,High,6,2,0.7,Low,Clear,Urban,Moderate,Yes,26,30,Z7,Z4,No
ORD-4105,21:04,Monday,1,145,14,Very High,6,2,6.6,Heavy,Clear,Suburban,Experienced,Yes,62,58,Z5,Z3,No
ORD-4106,20:36,Sunday,2,188,13,High,8,6,6.5,Heavy,Clear,Urban,Experienced,Yes,53,77,Z8,Z3,No
ORD-4107,23:34,Wednesday,5,811,15,Moderate,4,5,2.9,Severe,Cold,Urban,New,No,41,38,Z1,Z7,No
ORD-4108,16:54,Saturday,2,426,15,High,2,3,3.3,Moderate,Clear,Suburban,Experienced,No,29,37,Z1,Z4,No
ORD-4109,18:48,Friday,3,217,10,High,3,6,3.1,Moderate,Clear,Urban,Moderate,No,29,34,Z4,Z4,No
ORD-4110,20:08,Tuesday,1,162,7,Moderate,2,9,6.7,Moderate,Clear,Suburban,Moderate,Yes,39,48,Z8,Z6,No
ORD-4111,20:19,Tuesday,3,554,17,Moderate,5,1,3.8,Moderate,Clear,Urban,Experienced,Yes,37,42,Z6,Z2,No
ORD-4112,13:24,Saturday,4,493,17,High,3,2,6.1,Moderate,Clear,Dense Urban,Experienced,Yes,43,51,Z6,Z2,No
ORD-4113,19:14,Wednesday,2,495,13,High,7,7,2.2,Heavy,Clear,Dense Urban,Experienced,Yes,41,33,Z6,Z5,No
ORD-4114,13:28,Sunday,3,433,16,Very High,18,10,1.4,Heavy,Clear,Suburban,Moderate,Yes,59,32,Z6,Z7,No
ORD-4115,12:42,Saturday,3,426,20,Very High,7,2,4.2,Heavy,Clear,Suburban,Moderate,Yes,45,52,Z5,Z5,No
ORD-4116,16:41,Monday,1,174,8,Moderate,1,5,5.2,Moderate,Clear,Urban,Moderate,No,30,41,Z1,Z1,No
ORD-4117,20:31,Tuesday,2,310,9,Moderate,2,5,6.0,Heavy,Clear,Dense Urban,New,Yes,43,51,Z1,Z7,No
ORD-4118,12:31,Saturday,4,448,21,Very High,1,5,3.1,Heavy,Cold,Urban,New,Yes,44,38,Z5,Z1,No
ORD-4119,20:32,Friday,4,433,24,Moderate,2,2,0.9,Heavy,Clear,Urban,Moderate,Yes,35,30,Z8,Z2,No
ORD-4120,17:34,Wednesday,3,507,20,Moderate,2,5,5.2,Moderate,Fog,Dense Urban,Moderate,No,53,47,Z7,Z8,No
ORD-4121,12:54,Wednesday,3,359,18,Very High,5,2,1.7,Heavy,Cold,Dense Urban,Moderate,Yes,37,38,Z2,Z8,No
ORD-4122,22:37,Tuesday,4,534,17,Low,6,4,7.8,Low,Clear,Suburban,New,No,65,49,Z7,Z4,No
ORD-4123,20:55,Wednesday,3,477,16,High,4,5,2.9,Moderate,Clear,Suburban,Experienced,Yes,39,41,Z7,Z8,Yes
ORD-4124,14:54,Tuesday,4,1297,8,Moderate,1,3,4.4,Moderate,Rain,Urban,Experienced,No,38,37,Z5,Z1,No
ORD-4125,11:25,Friday,2,377,17,Moderate,4,6,2.9,Low,Clear,Dense Urban,Experienced,No,38,30,Z1,Z4,No
ORD-4126,20:17,Monday,3,434,11,Low,6,5,2.0,Heavy,Hot,Dense Urban,New,Yes,36,36,Z2,Z2,No
ORD-4127,21:07,Tuesday,4,984,18,Very High,5,2,4.7,Severe,Rain,Urban,Moderate,Yes,53,51,Z4,Z5,Yes
ORD-4128,12:51,Wednesday,2,686,10,Moderate,6,6,4.7,Heavy,Rain,Urban,Moderate,Yes,48,44,Z6,Z5,No
ORD-4129,12:58,Saturday,2,257,17,Very High,9,7,0.7,Heavy,Hot,Urban,New,Yes,40,30,Z4,Z4,No
ORD-4130,13:01,Wednesday,4,492,19,High,4,1,3.9,Heavy,Clear,Urban,Experienced,Yes,57,43,Z6,Z8,No
ORD-4131,16:21,Monday,4,643,19,Moderate,6,3,2.8,Low,Rain,Urban,Moderate,No,41,36,Z5,Z6,No
ORD-4132,20:10,Monday,3,510,25,Very High,1,2,1.2,Heavy,Clear,Urban,Experienced,Yes,36,39,Z5,Z7,No
ORD-4133,13:34,Friday,3,388,16,Very High,2,5,7.6,Heavy,Clear,Urban,Experienced,Yes,61,58,Z1,Z5,No
ORD-4134,21:40,Monday,2,618,13,Moderate,9,2,2.9,Heavy,Clear,Urban,Experienced,Yes,39,37,Z3,Z6,Yes
ORD-4135,12:47,Sunday,4,414,14,Low,2,2,2.1,Heavy,Clear,Urban,Experienced,Yes,28,33,Z8,Z1,No
ORD-4136,20:15,Tuesday,1,146,15,High,8,4,7.2,Moderate,Fog,Suburban,Moderate,Yes,50,57,Z2,Z1,No
ORD-4137,10:32,Thursday,3,527,8,Low,3,2,8.4,Low,Clear,Dense Urban,Moderate,No,42,70,Z8,Z5,No
ORD-4138,13:58,Tuesday,4,884,13,High,4,1,1.6,Heavy,Clear,Dense Urban,Experienced,Yes,30,31,Z7,Z8,No
ORD-4139,19:38,Friday,2,429,10,Moderate,3,6,0.7,Heavy,Clear,Dense Urban,Moderate,Yes,27,23,Z7,Z3,No
ORD-4140,14:28,Saturday,3,744,30,Very High,1,3,2.6,Low,Clear,Urban,Moderate,Yes,44,34,Z5,Z6,No
ORD-4141,13:19,Friday,1,393,14,High,2,6,1.6,Severe,Hot,Dense Urban,Moderate,Yes,49,33,Z1,Z5,No
ORD-4142,16:26,Wednesday,4,606,12,Low,4,2,2.8,Low,Clear,Suburban,Moderate,No,28,35,Z1,Z3,No
ORD-4143,17:19,Wednesday,1,209,8,Low,2,2,4.7,Moderate,Clear,Urban,Moderate,No,29,46,Z2,Z4,Yes
ORD-4144,13:03,Saturday,3,396,18,Moderate,10,5,5.2,Heavy,Clear,Suburban,New,Yes,54,42,Z6,Z8,No
ORD-4145,22:22,Saturday,1,183,8,High,4,5,5.8,Heavy,Clear,Dense Urban,New,Yes,43,44,Z7,Z7,No
ORD-4146,20:07,Tuesday,5,716,16,High,10,3,5.0,Moderate,Clear,Dense Urban,Moderate,Yes,50,50,Z8,Z7,No
ORD-4147,13:23,Monday,2,510,13,Moderate,3,2,2.5,Severe,Clear,Urban,Experienced,Yes,34,35,Z6,Z6,Yes
ORD-4148,21:09,Wednesday,2,450,10,High,9,7,3.0,Heavy,Clear,Urban,Experienced,Yes,40,51,Z3,Z1,No
ORD-4149,18:01,Friday,3,339,13,Moderate,2,2,1.2,Moderate,Clear,Urban,Moderate,No,24,27,Z7,Z6,No
ORD-4150,19:40,Thursday,4,809,23,High,1,2,3.4,Low,Fog,Suburban,Experienced,Yes,38,46,Z3,Z8,No
ORD-4151,21:37,Sunday,5,594,14,Very High,14,8,3.4,Heavy,Clear,Dense Urban,New,Yes,61,44,Z4,Z3,No
ORD-4152,13:27,Friday,5,1172,15,Moderate,2,7,1.4,Severe,Clear,Dense Urban,Experienced,Yes,35,31,Z7,Z8,No
ORD-4153,12:24,Thursday,6,1461,30,Very High,2,4,6.0,Heavy,Clear,Dense Urban,New,Yes,72,52,Z3,Z5,No
ORD-4154,15:18,Wednesday,4,737,22,Moderate,2,3,3.7,Moderate,Clear,Dense Urban,Moderate,No,44,34,Z6,Z7,No
ORD-4155,12:25,Wednesday,2,437,12,Moderate,3,4,4.1,Moderate,Clear,Urban,Moderate,Yes,33,42,Z5,Z6,No
ORD-4156,19:15,Saturday,2,443,12,Moderate,1,2,1.2,Heavy,Clear,Dense Urban,Moderate,Yes,25,26,Z4,Z6,No
ORD-4157,20:56,Wednesday,5,762,33,Very High,1,11,2.9,Heavy,Clear,Urban,New,Yes,59,61,Z8,Z5,No
ORD-4158,21:16,Monday,3,596,16,High,5,3,4.2,Moderate,Clear,Urban,Experienced,Yes,43,37,Z8,Z4,Yes
ORD-4159,20:14,Saturday,3,620,14,High,2,7,3.8,Severe,Clear,Urban,Moderate,Yes,40,64,Z2,Z6,No
ORD-4160,13:52,Wednesday,4,639,20,Moderate,9,2,2.2,Severe,Clear,Urban,Experienced,Yes,46,36,Z4,Z3,No
ORD-4161,13:39,Monday,4,383,25,Very High,14,1,1.4,Low,Clear,Suburban,Experienced,Yes,65,50,Z6,Z1,No
ORD-4162,12:14,Sunday,2,341,21,Very High,3,7,4.9,Moderate,Fog,Suburban,Moderate,Yes,47,53,Z2,Z4,No
ORD-4163,10:59,Saturday,2,596,13,High,3,2,2.5,Moderate,Rain,Dense Urban,Moderate,No,33,30,Z5,Z4,No
ORD-4164,11:30,Sunday,1,178,10,Low,3,4,2.0,Moderate,Rain,Urban,Experienced,No,28,46,Z2,Z8,No
ORD-4165,19:38,Saturday,5,368,42,Very High,2,3,2.8,Low,Clear,Urban,Moderate,Yes,56,41,Z2,Z6,No
ORD-4166,19:00,Wednesday,2,361,11,Moderate,3,6,2.0,Heavy,Clear,Dense Urban,Moderate,Yes,33,27,Z7,Z5,No
ORD-4167,19:41,Saturday,8,1405,38,Very High,3,3,3.0,Heavy,Rain,Urban,Experienced,Yes,56,42,Z5,Z5,No
ORD-4168,14:27,Saturday,4,652,26,High,3,2,8.1,Heavy,Rain,Urban,Moderate,Yes,73,81,Z7,Z2,Yes
ORD-4169,14:04,Thursday,4,834,13,Moderate,13,7,4.1,Moderate,Rain,Dense Urban,Moderate,Yes,61,44,Z5,Z1,Yes
ORD-4170,21:56,Friday,2,638,14,Moderate,6,3,3.3,Moderate,Clear,Suburban,Experienced,Yes,34,33,Z8,Z4,No
ORD-4171,13:57,Wednesday,2,320,9,High,6,8,3.1,Low,Fog,Suburban,New,Yes,34,37,Z2,Z7,No
ORD-4172,13:56,Friday,6,520,23,Moderate,4,3,1.1,Low,Clear,Urban,New,Yes,42,56,Z8,Z6,No
ORD-4173,15:29,Friday,10,1697,34,Moderate,1,5,7.9,Moderate,Clear,Urban,Moderate,No,70,66,Z4,Z2,Yes
ORD-4174,13:40,Tuesday,4,739,15,High,5,6,1.3,Heavy,Clear,Dense Urban,Experienced,Yes,36,28,Z3,Z8,No
ORD-4175,14:09,Monday,2,399,11,Low,4,4,3.2,Moderate,Hot,Urban,Experienced,Yes,41,34,Z4,Z5,No
ORD-4176,13:32,Thursday,1,200,9,High,8,6,1.5,Heavy,Hot,Dense Urban,Moderate,Yes,34,45,Z3,Z6,No
ORD-4177,12:14,Thursday,4,722,15,Moderate,3,2,2.5,Severe,Clear,Dense Urban,Experienced,Yes,37,35,Z5,Z8,No
ORD-4178,13:20,Friday,3,752,24,High,10,2,4.8,Moderate,Fog,Suburban,Moderate,Yes,59,45,Z7,Z6,Yes
ORD-4179,22:15,Thursday,4,497,25,Very High,2,2,1.7,Moderate,Clear,Suburban,New,Yes,41,32,Z2,Z3,Yes
ORD-4180,19:58,Saturday,2,630,16,High,1,2,5.9,Moderate,Clear,Urban,Experienced,Yes,36,50,Z2,Z4,No
ORD-4181,19:29,Friday,4,770,22,High,3,14,5.3,Moderate,Clear,Urban,Moderate,Yes,57,46,Z5,Z3,Yes
ORD-4182,13:01,Thursday,1,222,15,High,9,3,6.9,Moderate,Clear,Suburban,Moderate,Yes,46,51,Z4,Z3,No
ORD-4183,13:03,Thursday,2,426,17,Moderate,4,9,2.8,Moderate,Clear,Dense Urban,Experienced,Yes,61,41,Z3,Z4,No
ORD-4184,12:14,Thursday,2,476,15,Moderate,1,5,4.9,Severe,Clear,Urban,New,Yes,51,49,Z1,Z6,Yes
ORD-4185,11:44,Saturday,5,452,7,Low,2,3,4.9,Severe,Rain,Urban,Moderate,No,35,48,Z2,Z1,No
ORD-4186,14:17,Tuesday,5,591,21,High,6,3,2.0,Moderate,Hot,Suburban,Moderate,Yes,39,33,Z3,Z3,No
ORD-4187,15:26,Sunday,4,907,22,High,1,3,6.1,Heavy,Clear,Urban,Experienced,No,49,56,Z2,Z5,No
ORD-4188,18:48,Sunday,2,328,9,Moderate,2,3,3.1,Low,Clear,Suburban,Experienced,No,45,31,Z7,Z6,No
ORD-4189,11:40,Saturday,4,617,13,Low,1,5,3.6,Moderate,Clear,Urban,Experienced,No,32,36,Z2,Z7,No
ORD-4190,19:30,Tuesday,9,2329,40,High,2,4,1.0,Heavy,Clear,Dense Urban,New,Yes,56,40,Z7,Z2,No
ORD-4191,15:16,Wednesday,3,537,19,Moderate,4,2,1.5,Moderate,Clear,Dense Urban,Moderate,No,36,32,Z6,Z5,No
ORD-4192,21:57,Tuesday,3,327,23,High,8,3,4.2,Low,Fog,Suburban,Experienced,Yes,50,42,Z8,Z7,Yes
ORD-4193,21:12,Thursday,6,1270,18,Moderate,4,3,1.3,Severe,Clear,Dense Urban,New,Yes,39,53,Z3,Z2,No
ORD-4194,19:54,Wednesday,5,644,16,Moderate,6,3,3.1,Moderate,Clear,Urban,New,Yes,39,42,Z5,Z6,No
ORD-4195,21:02,Thursday,3,342,11,Moderate,6,1,2.5,Low,Clear,Suburban,Moderate,Yes,27,35,Z5,Z2,No
ORD-4196,20:23,Friday,4,786,22,High,4,4,3.6,Severe,Clear,Dense Urban,Experienced,Yes,52,42,Z4,Z2,No
ORD-4197,18:53,Friday,3,853,16,High,3,5,4.0,Heavy,Clear,Urban,Moderate,No,62,65,Z8,Z4,No
ORD-4198,18:30,Sunday,3,831,7,Moderate,4,5,1.5,Moderate,Clear,Urban,Moderate,No,24,29,Z3,Z1,No
ORD-4199,21:02,Thursday,1,161,6,High,2,4,3.6,Low,Clear,Suburban,New,Yes,24,47,Z8,Z3,No
ORD-4200,21:12,Wednesday,5,1138,30,Very High,2,7,0.7,Severe,Hot,Dense Urban,New,Yes,49,48,Z8,Z7,No
ORD-4201,20:25,Friday,1,193,6,Moderate,5,2,4.0,Low,Cold,Urban,Moderate,Yes,26,38,Z8,Z5,No
ORD-4202,20:12,Thursday,5,1196,21,Very High,5,6,4.4,Moderate,Rain,Dense Urban,Moderate,Yes,57,46,Z6,Z6,No
ORD-4203,12:10,Friday,7,623,36,Very High,6,4,1.7,Heavy,Hot,Urban,Moderate,Yes,55,40,Z2,Z3,No
ORD-4204,12:49,Tuesday,1,147,10,Low,6,6,1.7,Moderate,Clear,Suburban,Moderate,Yes,30,51,Z1,Z4,No
ORD-4205,12:42,Monday,4,869,16,Moderate,3,3,1.1,Heavy,Hot,Dense Urban,Experienced,Yes,32,28,Z8,Z4,No
ORD-4206,19:35,Sunday,4,574,10,Moderate,2,2,4.0,Heavy,Clear,Urban,Experienced,Yes,29,41,Z6,Z8,No
ORD-4207,16:06,Friday,4,746,25,Moderate,2,5,5.1,Low,Clear,Dense Urban,Experienced,No,50,45,Z3,Z4,No
ORD-4208,15:28,Monday,4,546,15,High,10,2,2.3,Low,Rain,Suburban,Moderate,No,37,37,Z4,Z4,No
ORD-4209,14:18,Monday,1,136,13,High,3,7,5.1,Heavy,Hot,Urban,Experienced,Yes,49,42,Z1,Z5,Yes
ORD-4210,14:24,Friday,1,242,15,Very High,7,4,2.5,Heavy,Rain,Urban,Experienced,Yes,39,33,Z3,Z3,No
ORD-4211,21:19,Sunday,5,888,20,Very High,3,3,2.2,Heavy,Rain,Urban,Experienced,Yes,43,43,Z3,Z7,Yes
ORD-4212,14:15,Monday,8,2165,18,Moderate,6,6,5.7,Heavy,Clear,Suburban,Moderate,Yes,55,59,Z5,Z7,Yes
ORD-4213,12:54,Sunday,1,183,9,Moderate,2,3,4.3,Heavy,Clear,Urban,Moderate,Yes,30,41,Z6,Z5,No
ORD-4214,19:01,Saturday,5,527,17,Moderate,3,6,2.0,Heavy,Clear,Urban,Experienced,Yes,36,36,Z2,Z6,No
ORD-4215,13:15,Thursday,3,524,22,High,14,2,2.2,Heavy,Rain,Suburban,Experienced,Yes,50,35,Z8,Z7,No
ORD-4216,10:48,Monday,3,407,11,Low,2,9,8.6,Low,Clear,Urban,New,No,46,51,Z5,Z6,No
ORD-4217,09:26,Wednesday,6,1060,12,Moderate,3,4,4.3,Heavy,Cold,Dense Urban,Moderate,No,42,47,Z8,Z1,No
ORD-4218,13:04,Sunday,5,842,14,Moderate,9,10,6.5,Low,Rain,Suburban,Experienced,Yes,54,57,Z3,Z8,No
ORD-4219,12:49,Sunday,2,435,16,Very High,1,5,5.6,Low,Clear,Urban,Experienced,Yes,36,44,Z7,Z7,No
ORD-4220,21:25,Tuesday,1,227,8,Moderate,3,3,8.7,Moderate,Rain,Suburban,Moderate,Yes,47,62,Z8,Z8,No
ORD-4221,12:37,Thursday,3,619,19,Moderate,5,5,1.9,Low,Cold,Urban,Experienced,Yes,37,34,Z8,Z7,No
ORD-4222,21:40,Sunday,3,570,19,High,5,4,1.3,Heavy,Clear,Dense Urban,New,Yes,39,33,Z6,Z8,No
ORD-4223,21:10,Thursday,3,381,6,Moderate,6,4,4.4,Heavy,Clear,Dense Urban,New,Yes,41,47,Z4,Z8,No
ORD-4224,21:48,Friday,2,450,14,Very High,1,13,2.3,Severe,Cold,Urban,Moderate,Yes,42,33,Z4,Z3,No
ORD-4225,20:00,Tuesday,1,184,14,Very High,5,3,2.8,Moderate,Cold,Urban,Moderate,Yes,48,35,Z5,Z6,No
ORD-4226,13:39,Thursday,1,187,12,Moderate,2,1,1.5,Moderate,Clear,Dense Urban,Moderate,Yes,25,50,Z3,Z6,No
ORD-4227,13:25,Monday,2,451,13,Moderate,3,4,3.3,Moderate,Rain,Suburban,Moderate,Yes,32,42,Z3,Z4,No
ORD-4228,19:27,Sunday,7,3142,38,High,15,10,6.3,Moderate,Clear,Urban,New,Yes,83,51,Z2,Z8,No
ORD-4229,21:27,Thursday,1,185,12,High,2,5,0.8,Moderate,Hot,Dense Urban,Experienced,Yes,27,26,Z7,Z1,No
ORD-4230,13:20,Monday,5,863,31,Very High,8,3,3.1,Low,Clear,Urban,Moderate,Yes,52,40,Z7,Z3,No
ORD-4231,11:13,Tuesday,3,378,13,Low,5,4,9.9,Low,Clear,Urban,New,No,55,62,Z3,Z8,No
ORD-4232,19:59,Saturday,3,508,12,Moderate,6,2,5.8,Low,Clear,Urban,Moderate,Yes,49,43,Z6,Z8,Yes
ORD-4233,13:18,Sunday,4,489,14,Moderate,4,2,9.7,Low,Hot,Urban,Experienced,Yes,43,59,Z2,Z4,No
ORD-4234,11:45,Sunday,2,376,11,Moderate,2,2,3.7,Moderate,Clear,Dense Urban,Moderate,No,31,31,Z1,Z4,No
ORD-4235,22:01,Saturday,2,331,16,High,4,13,4.7,Moderate,Hot,Urban,New,Yes,51,42,Z6,Z8,No
ORD-4236,12:14,Monday,5,980,46,Very High,3,3,4.8,Moderate,Hot,Urban,New,Yes,70,42,Z2,Z3,No
ORD-4237,20:42,Saturday,4,757,28,High,3,3,4.8,Low,Cold,Urban,Moderate,Yes,60,47,Z5,Z5,Yes
ORD-4238,19:21,Thursday,1,175,11,Moderate,11,8,5.5,Severe,Rain,Urban,Experienced,Yes,63,57,Z4,Z6,No
ORD-4239,16:51,Friday,2,324,11,High,4,3,7.0,Low,Clear,Suburban,Moderate,No,35,48,Z6,Z7,No
ORD-4240,21:06,Tuesday,4,759,18,High,1,2,7.0,Low,Fog,Suburban,Experienced,Yes,38,59,Z1,Z2,No
ORD-4241,19:11,Monday,2,721,10,High,5,4,1.2,Heavy,Cold,Dense Urban,New,Yes,33,28,Z2,Z6,Yes
ORD-4242,12:46,Saturday,3,1199,13,High,1,2,1.0,Severe,Clear,Dense Urban,Moderate,Yes,29,33,Z6,Z6,No
ORD-4243,12:59,Thursday,4,622,11,Moderate,5,6,0.6,Moderate,Clear,Urban,New,Yes,44,28,Z2,Z2,No
ORD-4244,13:58,Friday,1,178,7,High,4,7,2.5,Heavy,Clear,Suburban,Moderate,Yes,29,31,Z7,Z8,No
ORD-4245,12:28,Saturday,13,1505,24,High,4,19,2.3,Heavy,Clear,Dense Urban,Moderate,Yes,76,48,Z4,Z5,Yes
ORD-4246,20:37,Tuesday,4,784,27,High,2,2,3.6,Moderate,Clear,Dense Urban,Experienced,Yes,46,46,Z7,Z4,No
ORD-4247,19:24,Friday,1,131,14,High,1,2,5.3,Severe,Clear,Suburban,New,Yes,50,48,Z8,Z2,Yes
ORD-4248,15:25,Sunday,2,307,12,Moderate,3,3,4.9,Heavy,Rain,Suburban,Moderate,No,41,42,Z6,Z1,No
ORD-4249,13:35,Thursday,4,709,17,Moderate,1,3,4.5,Moderate,Fog,Dense Urban,New,Yes,44,46,Z4,Z4,No
ORD-4250,22:22,Friday,3,242,19,High,3,5,0.7,Heavy,Hot,Suburban,Moderate,Yes,33,42,Z7,Z2,No
ORD-4251,19:58,Wednesday,2,308,19,Very High,5,2,2.9,Severe,Clear,Dense Urban,Experienced,Yes,45,37,Z3,Z3,No
ORD-4252,20:15,Friday,1,114,15,Moderate,1,4,7.3,Moderate,Clear,Suburban,Experienced,Yes,39,49,Z3,Z2,No
ORD-4253,21:19,Sunday,6,548,25,High,6,5,4.7,Heavy,Clear,Suburban,Moderate,Yes,53,49,Z2,Z3,No
ORD-4254,13:42,Wednesday,3,736,21,Very High,8,3,3.1,Moderate,Hot,Urban,Moderate,Yes,46,35,Z8,Z6,No
ORD-4255,11:39,Thursday,4,463,11,Low,4,4,2.2,Low,Fog,Suburban,Moderate,No,28,34,Z2,Z3,No
